Freq;Voutdb;Voutrad
5.26017266390686e+00;6.65776336175239e-06;-2.86000836193436e-02
5.27229861422803e+00;6.68849397232305e-06;-2.86660141022970e-02
5.28445251775160e+00;6.71936646610404e-06;-2.87320965740195e-02
5.29663443891638e+00;6.75038144290507e-06;-2.87983313851224e-02
5.30884444230968e+00;6.78153991333899e-06;-2.88647188869207e-02
5.32108259266774e+00;6.81284160932144e-06;-2.89312594311252e-02
5.33334895487600e+00;6.84428808534553e-06;-2.89979533701348e-02
5.34564359396951e+00;6.87587959984923e-06;-2.90648010574818e-02
5.35796657513321e+00;6.90761703615422e-06;-2.91318028487250e-02
5.37031796370232e+00;6.93950099214146e-06;-2.91989590989436e-02
5.38269782516268e+00;6.97153206954918e-06;-2.92662701636580e-02
5.39510622515107e+00;7.00371090097407e-06;-2.93337363992290e-02
5.40754322945560e+00;7.03603831573543e-06;-2.94013581644978e-02
5.42000890401603e+00;7.06851517015370e-06;-2.94691358178356e-02
5.43250331492412e+00;7.10114152208681e-06;-2.95370697191985e-02
5.44502652842400e+00;7.13391885852479e-06;-2.96051602263915e-02
5.45757861091250e+00;7.16684736075936e-06;-2.96734077031547e-02
5.47015962893950e+00;7.19992782725127e-06;-2.97418125101816e-02
5.48276964920832e+00;7.23316097931513e-06;-2.98103750100936e-02
5.49540873857603e+00;7.26654743026096e-06;-2.98790955665088e-02
5.50807696405382e+00;7.30008811548382e-06;-2.99479745446661e-02
5.52077439280736e+00;7.33378358657680e-06;-3.00170123075505e-02
5.53350109215715e+00;7.36763458606959e-06;-3.00862092237628e-02
5.54625712957889e+00;7.40164168484176e-06;-3.01555656590270e-02
5.55904257270382e+00;7.43580585107543e-06;-3.02250819814052e-02
5.57185748931908e+00;7.47012786201600e-06;-3.02947585600969e-02
5.58470194736809e+00;7.50460821525415e-06;-3.03645957630683e-02
5.59757601495088e+00;7.53924759738855e-06;-3.04345939614055e-02
5.61047976032448e+00;7.57404691295568e-06;-3.05047535256601e-02
5.62341325190327e+00;7.60900697970259e-06;-3.05750748298981e-02
5.63637655825932e+00;7.64412830679179e-06;-3.06455582440588e-02
5.64936974812280e+00;7.67941161553764e-06;-3.07162041439153e-02
5.66239289038231e+00;7.71485803612894e-06;-3.07870129034863e-02
5.67544605408525e+00;7.75046790222070e-06;-3.08579848980303e-02
5.68852930843819e+00;7.78624225335500e-06;-3.09291205050618e-02
5.70164272280725e+00;7.82218172598535e-06;-3.10004201004029e-02
5.71478636671844e+00;7.85828686591856e-06;-3.10718840618482e-02
5.72796030985806e+00;7.89455872619720e-06;-3.11435127691521e-02
5.74116462207305e+00;7.93099825571653e-06;-3.12153066020728e-02
5.75439937337134e+00;7.96760580548933e-06;-3.12872659407954e-02
5.76766463392228e+00;8.00438233791140e-06;-3.13593911681495e-02
5.78096047405695e+00;8.04132860515531e-06;-3.14316826650861e-02
5.79428696426858e+00;8.07844526874693e-06;-3.15041408152797e-02
5.80764417521289e+00;8.11573348587595e-06;-3.15767660038554e-02
5.82103217770848e+00;8.15319381392092e-06;-3.16495586154293e-02
5.83445104273721e+00;8.19082701855489e-06;-3.17225190354039e-02
5.84790084144457e+00;8.22863385195032e-06;-3.17956476516867e-02
5.86138164514005e+00;8.26661506820832e-06;-3.18689448500895e-02
5.87489352529753e+00;8.30477192673706e-06;-3.19424110208862e-02
5.88843655355565e+00;8.34310468211644e-06;-3.20160465533209e-02
5.90201080171820e+00;8.38161438353139e-06;-3.20898518385248e-02
5.91561634175450e+00;8.42030177543964e-06;-3.21638272662587e-02
5.92925324579975e+00;8.45916780480748e-06;-3.22379732301997e-02
5.94292158615548e+00;8.49821330673927e-06;-3.23122901230379e-02
5.95662143528986e+00;8.53743891961674e-06;-3.23867783388131e-02
5.97035286583812e+00;8.57684567140953e-06;-3.24614382725357e-02
5.98411595060295e+00;8.61643448979726e-06;-3.25362703199710e-02
5.99791076255485e+00;8.65620568529059e-06;-3.26112748776262e-02
6.01173737483253e+00;8.69616077766556e-06;-3.26864523436918e-02
6.02559586074333e+00;8.73629996364226e-06;-3.27618031172004e-02
6.03948629376355e+00;8.77662444669760e-06;-3.28373275956058e-02
6.05340874753888e+00;8.81713521429930e-06;-3.29130261821684e-02
6.06736329588480e+00;8.85783305140653e-06;-3.29888992766820e-02
6.08135001278693e+00;8.89871842089336e-06;-3.30649472831063e-02
6.09536897240144e+00;8.93979288882335e-06;-3.31411706016136e-02
6.10942024905547e+00;8.98105680620864e-06;-3.32175696389561e-02
6.12350391724748e+00;9.02251102165382e-06;-3.32941447994557e-02
6.13762005164769e+00;9.06415675792211e-06;-3.33708964897002e-02
6.15176872709842e+00;9.10599463603701e-06;-3.34478251152612e-02
6.16595001861456e+00;9.14802566660986e-06;-3.35249310853580e-02
6.18016400138390e+00;9.19025063845687e-06;-3.36022148078629e-02
6.19441075076755e+00;9.23267063547816e-06;-3.36796766943298e-02
6.20869034230037e+00;9.27528612633350e-06;-3.37573171527582e-02
6.22300285169133e+00;9.31809866358557e-06;-3.38351365964628e-02
6.23734835482393e+00;9.36110858860303e-06;-3.39131354389100e-02
6.25172692775659e+00;9.40431722443877e-06;-3.39913140922998e-02
6.26613864672309e+00;9.44772517475819e-06;-3.40696729723545e-02
6.28058358813291e+00;9.49133363918034e-06;-3.41482124935749e-02
6.29506182857171e+00;9.53514328308743e-06;-3.42269330719929e-02
6.30957344480166e+00;9.57915507466013e-06;-3.43058351264797e-02
6.32411851376192e+00;9.62337014408589e-06;-3.43849190748126e-02
6.33869711256900e+00;9.66778912203108e-06;-3.44641853363560e-02
6.35330931851717e+00;9.71241330454724e-06;-3.45436343310547e-02
6.36795520907889e+00;9.75724327794163e-06;-3.46232664795014e-02
6.38263486190521e+00;9.80228030354998e-06;-3.47030822055365e-02
6.39734835482621e+00;9.84752502553909e-06;-3.47830819317184e-02
6.41209576585134e+00;9.89297885953681e-06;-3.48632660829289e-02
6.42687717316992e+00;9.93864221248560e-06;-3.49436350831369e-02
6.44169265515150e+00;9.98451676038135e-06;-3.50241893592954e-02
6.45654229034628e+00;1.00306028523069e-05;-3.51049293382009e-02
6.47142615748555e+00;1.00769014236553e-05;-3.51858554480551e-02
6.48634433548210e+00;1.01234139807011e-05;-3.52669681184647e-02
6.50129690343063e+00;1.01701410017465e-05;-3.53482677779649e-02
6.51628394060814e+00;1.02170837500558e-05;-3.54297548595214e-02
6.53130552647444e+00;1.02642433558157e-05;-3.55114297946572e-02
6.54636174067247e+00;1.03116203224012e-05;-3.55932930161277e-02
6.56145266302877e+00;1.03592163296651e-05;-3.56753449582204e-02
6.57657837355392e+00;1.04070317228326e-05;-3.57575860555666e-02
6.59173895244293e+00;1.04550678345991e-05;-3.58400167450255e-02
6.60693448007567e+00;1.05033259571581e-05;-3.59226374634338e-02
6.62216503701733e+00;1.05518065475966e-05;-3.60054486490022e-02
6.63743070401880e+00;1.06005110485431e-05;-3.60884507406019e-02
6.65273156201712e+00;1.06494402623131e-05;-3.61716441788408e-02
6.66806769213593e+00;1.06985953615237e-05;-3.62550294030721e-02
6.68343917568585e+00;1.07479773915007e-05;-3.63386068586737e-02
6.69884609416497e+00;1.07975872587070e-05;-3.64223769862211e-02
6.71428852925923e+00;1.08474263421251e-05;-3.65063402304061e-02
6.72976656284288e+00;1.08974952820638e-05;-3.65904970363976e-02
6.74528027697892e+00;1.09477952954989e-05;-3.66748478519050e-02
6.76082975391952e+00;1.09983276476223e-05;-3.67593931221659e-02
6.77641507610645e+00;1.10490928842386e-05;-3.68441332973400e-02
6.79203632617155e+00;1.11000928086339e-05;-3.69290688254762e-02
6.80769358693711e+00;1.11513279839704e-05;-3.70142001566253e-02
6.82338694141639e+00;1.12027996465103e-05;-3.70995277437348e-02
6.83911647281399e+00;1.12545089785133e-05;-3.71850520388051e-02
6.85488226452631e+00;1.13064568401542e-05;-3.72707734941807e-02
6.87068440014202e+00;1.13586444484082e-05;-3.73566925648933e-02
6.88652296344245e+00;1.14110730742531e-05;-3.74428097083697e-02
6.90239803840211e+00;1.14637436492236e-05;-3.75291253785007e-02
6.91830970918906e+00;1.15166573671510e-05;-3.76156400345767e-02
6.93425806016538e+00;1.15698152849325e-05;-3.77023541360346e-02
6.95024317588766e+00;1.16232184054628e-05;-3.77892681408557e-02
6.96626514110738e+00;1.16768682967317e-05;-3.78763825104565e-02
6.98232404077140e+00;1.17307655855466e-05;-3.79636977078700e-02
6.99841996002242e+00;1.17849118456833e-05;-3.80512141946509e-02
7.01455298419940e+00;1.18393081089660e-05;-3.81389324359545e-02
7.03072319883802e+00;1.18939551661375e-05;-3.82268528962391e-02
7.04693068967115e+00;1.19488544578963e-05;-3.83149760432398e-02
7.06317554262930e+00;1.20040073767247e-05;-3.84033023413813e-02
7.07945784384106e+00;1.20594147750819e-05;-3.84918322617573e-02
7.09577767963357e+00;1.21150778390844e-05;-3.85805662721876e-02
7.11213513653297e+00;1.21709979303556e-05;-3.86695048442038e-02
7.12853030126487e+00;1.22271761405077e-05;-3.87586484498030e-02
7.14496326075481e+00;1.22836133220001e-05;-3.88479975584557e-02
7.16143410212869e+00;1.23403114729113e-05;-3.89375526493191e-02
7.17794291271329e+00;1.23972711332589e-05;-3.90273141922203e-02
7.19448978003667e+00;1.24544936029492e-05;-3.91172826654145e-02
7.21107479182867e+00;1.25119803207515e-05;-3.92074585466963e-02
7.22769803602137e+00;1.25697324766391e-05;-3.92978423128298e-02
7.24435960074957e+00;1.26277508941410e-05;-3.93884344441788e-02
7.26105957435121e+00;1.26860373533979e-05;-3.94792354200078e-02
7.27779804536791e+00;1.27445928765899e-05;-3.95702457239426e-02
7.29457510254535e+00;1.28034184241803e-05;-3.96614658349927e-02
7.31139083483384e+00;1.28625156085169e-05;-3.97528962397781e-02
7.32824533138870e+00;1.29218856658600e-05;-3.98445374223762e-02
7.34513868157081e+00;1.29815296897497e-05;-3.99363898679579e-02
7.36207097494702e+00;1.30414489203036e-05;-4.00284540650892e-02
7.37904230129067e+00;1.31016449120097e-05;-4.01207305021759e-02
7.39605275058204e+00;1.31621185771145e-05;-4.02132196654852e-02
7.41310241300883e+00;1.32228713621012e-05;-4.03059220484038e-02
7.43019137896667e+00;1.32839047462401e-05;-4.03988381425473e-02
7.44731973905954e+00;1.33452196552781e-05;-4.04919684385086e-02
7.46448758410032e+00;1.34068176379169e-05;-4.05853134314012e-02
7.48169500511120e+00;1.34686999902046e-05;-4.06788736169898e-02
7.49894209332421e+00;1.35308678326817e-05;-4.07726494906845e-02
7.51622894018170e+00;1.35933226272604e-05;-4.08666415482699e-02
7.53355563733682e+00;1.36560660653622e-05;-4.09608502921490e-02
7.55092227665399e+00;1.37190986619308e-05;-4.10552762166050e-02
7.56832895020939e+00;1.37824223783989e-05;-4.11499198271666e-02
7.58577575029148e+00;1.38460382967339e-05;-4.12447816219545e-02
7.60326276940146e+00;1.39099480350682e-05;-4.13398621067956e-02
7.62079010025376e+00;1.39741525326488e-05;-4.14351617844129e-02
7.63835783577655e+00;1.40386535638288e-05;-4.15306811606847e-02
7.65596606911220e+00;1.41034521237859e-05;-4.16264207417460e-02
7.67361489361783e+00;1.41685499386569e-05;-4.17223810362593e-02
7.69130440286573e+00;1.42339481617688e-05;-4.18185625512179e-02
7.70903469064394e+00;1.42996480660248e-05;-4.19149657985430e-02
7.72680585095666e+00;1.43656515569262e-05;-4.20115912894741e-02
7.74461797802482e+00;1.44319594483570e-05;-4.21084395349873e-02
7.76247116628655e+00;1.44985734953833e-05;-4.22055110483811e-02
7.78036551039767e+00;1.45654949574077e-05;-4.23028063463861e-02
7.79830110523222e+00;1.46327253291280e-05;-4.24003259438251e-02
7.81627804588293e+00;1.47002661129568e-05;-4.24980703586433e-02
7.83429642766175e+00;1.47681184390766e-05;-4.25960401066626e-02
7.85235634610034e+00;1.48362839545487e-05;-4.26942357104451e-02
7.87045789695061e+00;1.49047644240820e-05;-4.27926576904747e-02
7.88860117618517e+00;1.49735608197094e-05;-4.28913065661988e-02
7.90678627999787e+00;1.50426746438429e-05;-4.29901828625969e-02
7.92501330480434e+00;1.51121076014031e-05;-4.30892871035842e-02
7.94328234724244e+00;1.51818608245006e-05;-4.31886198151197e-02
7.96159350417281e+00;1.52519361453469e-05;-4.32881815231249e-02
7.97994687267938e+00;1.53223349178474e-05;-4.33879727565736e-02
7.99834255006990e+00;1.53930587003447e-05;-4.34879940435242e-02
8.01678063387641e+00;1.54641087734554e-05;-4.35882459154443e-02
8.03526122185579e+00;1.55354869076737e-05;-4.36887289032327e-02
8.05378441199028e+00;1.56071942968267e-05;-4.37894435393445e-02
8.07235030248799e+00;1.56792327480526e-05;-4.38903903599794e-02
8.09095899178343e+00;1.57516038659812e-05;-4.39915698985892e-02
8.10961057853802e+00;1.58243090546624e-05;-4.40929826918822e-02
8.12830516164060e+00;1.58973496429287e-05;-4.41946292784603e-02
8.14704284020800e+00;1.59707273434140e-05;-4.42965101962490e-02
8.16582371358553e+00;1.60444438918960e-05;-4.43986259870676e-02
8.18464788134750e+00;1.61185006114210e-05;-4.45009771908618e-02
8.20351544329778e+00;1.61928990294720e-05;-4.46035643505476e-02
8.22242649947031e+00;1.62676410824062e-05;-4.47063880121107e-02
8.24138115012962e+00;1.63427279987656e-05;-4.48094487170089e-02
8.26037949577138e+00;1.64181614121089e-05;-4.49127470157731e-02
8.27942163712293e+00;1.64939431488599e-05;-4.50162834537687e-02
8.29850767514382e+00;1.65700746362114e-05;-4.51200585822176e-02
8.31763771102630e+00;1.66465572878555e-05;-4.52240729479265e-02
8.33681184619593e+00;1.67233932330138e-05;-4.53283271064982e-02
8.35603018231207e+00;1.68005837735167e-05;-4.54328216088801e-02
8.37529282126841e+00;1.68781305120636e-05;-4.55375570080197e-02
8.39459986519356e+00;1.69560351555015e-05;-4.56425338604318e-02
8.41395141645154e+00;1.70342994878230e-05;-4.57477527236897e-02
8.43334757764234e+00;1.71129250847263e-05;-4.58532141554277e-02
8.45278845160248e+00;1.71919133116866e-05;-4.59589187133816e-02
8.47227414140554e+00;1.72712665370776e-05;-4.60648669599632e-02
8.49180475036272e+00;1.73509857985036e-05;-4.61710594565049e-02
8.51138038202334e+00;1.74310731268239e-05;-4.62774967664404e-02
8.53100114017547e+00;1.75115300379483e-05;-4.63841794530776e-02
8.55066712884641e+00;1.75923583351551e-05;-4.64911080826357e-02
8.57037845230327e+00;1.76735597040749e-05;-4.65982832228801e-02
8.59013521505353e+00;1.77551357107618e-05;-4.67057054409136e-02
8.60993752184558e+00;1.78370883031429e-05;-4.68133753071049e-02
8.62978547766927e+00;1.79194193153545e-05;-4.69212933931689e-02
8.64967918775650e+00;1.80021303597380e-05;-4.70294602712162e-02
8.66961875758173e+00;1.80852229078432e-05;-4.71378765127779e-02
8.68960429286258e+00;1.81686991428920e-05;-4.72465426957653e-02
8.70963589956037e+00;1.82525608064450e-05;-4.73554593952222e-02
8.72971368388068e+00;1.83368093044777e-05;-4.74646271884333e-02
8.74983775227392e+00;1.84214466331322e-05;-4.75740466534570e-02
8.77000821143590e+00;1.85064748656970e-05;-4.76837183725466e-02
8.79022516830840e+00;1.85918955335093e-05;-4.77936429266353e-02
8.81048873007969e+00;1.86777103453420e-05;-4.79038208978756e-02
8.83079900418518e+00;1.87639211835467e-05;-4.80142528710795e-02
8.85115609830791e+00;1.88505299999061e-05;-4.81249394323658e-02
8.87156012037916e+00;1.89375387037726e-05;-4.82358811682562e-02
8.89201117857903e+00;1.90249488862709e-05;-4.83470786670260e-02
8.91250938133700e+00;1.91127625975447e-05;-4.84585325193124e-02
8.93305483733250e+00;1.92009814499335e-05;-4.85702433143247e-02
8.95364765549548e+00;1.92896075205819e-05;-4.86822116449964e-02
8.97428794500703e+00;1.93786428557757e-05;-4.87944381068021e-02
8.99497581529989e+00;1.94680889559925e-05;-4.89069232934857e-02
9.01571137605911e+00;1.95579480931700e-05;-4.90196678023352e-02
9.03649473722255e+00;1.96482219760798e-05;-4.91326722302819e-02
9.05732600898154e+00;1.97389123038500e-05;-4.92459371772336e-02
9.07820530178139e+00;1.98300213021304e-05;-4.93594632440900e-02
9.09913272632205e+00;1.99215509747756e-05;-4.94732510318031e-02
9.12010839355863e+00;2.00135029669113e-05;-4.95873011450854e-02
9.14113241470203e+00;2.01058793865389e-05;-4.97016141884006e-02
9.16220490121953e+00;2.01986822876577e-05;-4.98161907673409e-02
9.18332596483534e+00;2.02919135815465e-05;-4.99310314910322e-02
9.20449571753124e+00;2.03855748284698e-05;-5.00461369668101e-02
9.22571427154716e+00;2.04796687362387e-05;-5.01615078065009e-02
9.24698173938175e+00;2.05741969557640e-05;-5.02771446206077e-02
9.26829823379301e+00;2.06691612999628e-05;-5.03930480232502e-02
9.28966386779888e+00;2.07645639076939e-05;-5.05092186288449e-02
9.31107875467782e+00;2.08604070875374e-05;-5.06256570548085e-02
9.33254300796943e+00;2.09566924634021e-05;-5.07423639157296e-02
9.35405674147503e+00;2.10534223207240e-05;-5.08593398328250e-02
9.37562006925832e+00;2.11505984820627e-05;-5.09765854258568e-02
9.39723310564589e+00;2.12482234064322e-05;-5.10941013170061e-02
9.41889596522792e+00;2.13462989954665e-05;-5.12118881287105e-02
9.44060876285874e+00;2.14448272858048e-05;-5.13299464872048e-02
9.46237161365744e+00;2.15438100460040e-05;-5.14482770164519e-02
9.48418463300848e+00;2.16432497948657e-05;-5.15668803448840e-02
9.50604793656232e+00;2.17431483684489e-05;-5.16857571019937e-02
9.52796164023602e+00;2.18435083414857e-05;-5.18049079179031e-02
9.54992586021386e+00;2.19443313205257e-05;-5.19243334245302e-02
9.57194071294794e+00;2.20456198455848e-05;-5.20440342554608e-02
9.59400631515883e+00;2.21473756755755e-05;-5.21640110444779e-02
9.61612278383614e+00;2.22496012155080e-05;-5.22842644290838e-02
9.63829023623920e+00;2.23522986755986e-05;-5.24047950470088e-02
9.66050878989762e+00;2.24554701021280e-05;-5.25256035362343e-02
9.68277856261198e+00;2.25591177651004e-05;-5.26466905392493e-02
9.70509967245438e+00;2.26632437590126e-05;-5.27680566965398e-02
9.72747223776914e+00;2.27678503962984e-05;-5.28897026525435e-02
9.74989637717335e+00;2.28729398023127e-05;-5.30116290527383e-02
9.77237220955759e+00;2.29785144379952e-05;-5.31338365439224e-02
9.79489985408647e+00;2.30845762705509e-05;-5.32563257730710e-02
9.81747943019932e+00;2.31911275796261e-05;-5.33790973905263e-02
9.84011105761082e+00;2.32981704693596e-05;-5.35021520468324e-02
9.86279485631158e+00;2.34057078577803e-05;-5.36254903959602e-02
9.88553094656886e+00;2.35137412627171e-05;-5.37491130898977e-02
9.90831944892715e+00;2.36222736253424e-05;-5.38730207873830e-02
9.93116048420881e+00;2.37313065907756e-05;-5.39972141426167e-02
9.95405417351474e+00;2.38408430211139e-05;-5.41216938159701e-02
9.97700063822500e+00;2.39508849626354e-05;-5.42464604665547e-02
9.99999999999947e+00;2.40614348955645e-05;-5.43715147568843e-02
1.00230523807785e+01;2.41724948873939e-05;-5.44968573492202e-02
1.00461579027834e+01;2.42840677115021e-05;-5.46224889102173e-02
1.00693166885175e+01;2.43961553408780e-05;-5.47484101041099e-02
1.00925288607663e+01;2.45087603560345e-05;-5.48746215992750e-02
1.01157945425984e+01;2.46218851291903e-05;-5.50011240649623e-02
1.01391138573662e+01;2.47355321347825e-05;-5.51279181746830e-02
1.01624869287064e+01;2.48497035849513e-05;-5.52550045973104e-02
1.01859138805406e+01;2.49644019927062e-05;-5.53823840079630e-02
1.02093948370762e+01;2.50796298189831e-05;-5.55100570834873e-02
1.02329299228070e+01;2.51953895015735e-05;-5.56380244997926e-02
1.02565192625135e+01;2.53116835341997e-05;-5.57662869352353e-02
1.02801629812642e+01;2.54285141907178e-05;-5.58948450709668e-02
1.03038612044156e+01;2.55458842367892e-05;-5.60236995892606e-02
1.03276140576134e+01;2.56637959154111e-05;-5.61528511720055e-02
1.03514216667929e+01;2.57822518630249e-05;-5.62823005043000e-02
1.03752841581796e+01;2.59012546524263e-05;-5.64120482748050e-02
1.03992016582900e+01;2.60208064243934e-05;-5.65420951696042e-02
1.04231742939325e+01;2.61409101605952e-05;-5.66724418786673e-02
1.04472021922074e+01;2.62615683701811e-05;-5.68030890944059e-02
1.04712854805084e+01;2.63827833810075e-05;-5.69340375086690e-02
1.04954242865226e+01;2.65045578603727e-05;-5.70652878174071e-02
1.05196187382317e+01;2.66268944370019e-05;-5.71968407137283e-02
1.05438689639120e+01;2.67497955216825e-05;-5.73286968985952e-02
1.05681750921360e+01;2.68732640401510e-05;-5.74608570698656e-02
1.05925372517723e+01;2.69973023395490e-05;-5.75933219283381e-02
1.06169555719867e+01;2.71219132896816e-05;-5.77260921777504e-02
1.06414301822426e+01;2.72470990641115e-05;-5.78591685202605e-02
1.06659612123020e+01;2.73728629222305e-05;-5.79925516629421e-02
1.06905487922260e+01;2.74992072150363e-05;-5.81262423137120e-02
1.07151930523755e+01;2.76261345211070e-05;-5.82602411808994e-02
1.07398941234119e+01;2.77536478259654e-05;-5.83945489753061e-02
1.07646521362978e+01;2.78817496136852e-05;-5.85291664092837e-02
1.07894672222977e+01;2.80104426904243e-05;-5.86640941976879e-02
1.08143395129788e+01;2.81397297099770e-05;-5.87993330540458e-02
1.08392691402114e+01;2.82696134804293e-05;-5.89348836977798e-02
1.08642562361700e+01;2.84000967674364e-05;-5.90707468463611e-02
1.08893009333337e+01;2.85311822826513e-05;-5.92069232222440e-02
1.09144033644870e+01;2.86628728322304e-05;-5.93434135460157e-02
1.09395636627203e+01;2.87951712840465e-05;-5.94802185420004e-02
1.09647819614312e+01;2.89280801858166e-05;-5.96173389357396e-02
1.09900583943246e+01;2.90616025963491e-05;-5.97547754538629e-02
1.10153930954135e+01;2.91957412523678e-05;-5.98925288263090e-02
1.10407861990201e+01;2.93304991933943e-05;-6.00305997845295e-02
1.10662378397760e+01;2.94658789922164e-05;-6.01689890593819e-02
1.10917481526234e+01;2.96018836574967e-05;-6.03076973856395e-02
1.11173172728153e+01;2.97385160358907e-05;-6.04467254975091e-02
1.11429453359167e+01;2.98757791669186e-05;-6.05860741345629e-02
1.11686324778050e+01;3.00136757622298e-05;-6.07257440348551e-02
1.11943788346709e+01;3.01522088131276e-05;-6.08657359389421e-02
1.12201845430190e+01;3.02913813514165e-05;-6.10060505895316e-02
1.12460497396686e+01;3.04311960791020e-05;-6.11466887306155e-02
1.12719745617545e+01;3.05716561745651e-05;-6.12876511094057e-02
1.12979591467273e+01;3.07127646406796e-05;-6.14289384724567e-02
1.13240036323549e+01;3.08545244070304e-05;-6.15705515686718e-02
1.13501081567225e+01;3.09969383704149e-05;-6.17124911500049e-02
1.13762728582337e+01;3.11400097439287e-05;-6.18547579694800e-02
1.14024978756110e+01;3.12837414089392e-05;-6.19973527816076e-02
1.14287833478971e+01;3.14281365245391e-05;-6.21402763417400e-02
1.14551294144547e+01;3.15731980936000e-05;-6.22835294090996e-02
1.14815362149682e+01;3.17189291440658e-05;-6.24271127431349e-02
1.15080038894437e+01;3.18653328601004e-05;-6.25710271052790e-02
1.15345325782103e+01;3.20124122889334e-05;-6.27152732592682e-02
1.15611224219203e+01;3.21601706262998e-05;-6.28598519702117e-02
1.15877735615506e+01;3.23086109232856e-05;-6.30047640039851e-02
1.16144861384028e+01;3.24577362946221e-05;-6.31500101298645e-02
1.16412602941042e+01;3.26075499456865e-05;-6.32955911186268e-02
1.16680961706090e+01;3.27580550876413e-05;-6.34415077419188e-02
1.16949939101980e+01;3.29092549760080e-05;-6.35877607739145e-02
1.17219536554806e+01;3.30611526040112e-05;-6.37343509901119e-02
1.17489755493946e+01;3.32137513795346e-05;-6.38812791692691e-02
1.17760597352074e+01;3.33670544809525e-05;-6.40285460895173e-02
1.18032063565166e+01;3.35210651309973e-05;-6.41761525313765e-02
1.18304155572510e+01;3.36757866546197e-05;-6.43240992791306e-02
1.18576874816709e+01;3.38312222938381e-05;-6.44723871175223e-02
1.18850222743695e+01;3.39873752443828e-05;-6.46210168321533e-02
1.19124200802731e+01;3.41442490163533e-05;-6.47699892118341e-02
1.19398810446420e+01;3.43018468074078e-05;-6.49193050459735e-02
1.19674053130717e+01;3.44601720485705e-05;-6.50689651292364e-02
1.19949930314931e+01;3.46192279895720e-05;-6.52189702533714e-02
1.20226443461734e+01;3.47790181597968e-05;-6.53693212127850e-02
1.20503594037173e+01;3.49395456585402e-05;-6.55200188076706e-02
1.20781383510671e+01;3.51008142620525e-05;-6.56710638366221e-02
1.21059813355041e+01;3.52628271024154e-05;-6.58224571001500e-02
1.21338885046491e+01;3.54255875894351e-05;-6.59741993999415e-02
1.21618600064630e+01;3.55890993508547e-05;-6.61262915439228e-02
1.21898959892480e+01;3.57533659604148e-05;-6.62787343376204e-02
1.22179966016480e+01;3.59183905694815e-05;-6.64315285893172e-02
1.22461619926498e+01;3.60841771336664e-05;-6.65846751092391e-02
1.22743923115834e+01;3.62507285073235e-05;-6.67381747104703e-02
1.23026877081231e+01;3.64180487521389e-05;-6.68920282061146e-02
1.23310483322884e+01;3.65861413010595e-05;-6.70462364141535e-02
1.23594743344444e+01;3.67550096583916e-05;-6.72008001511380e-02
1.23879658653030e+01;3.69246573978725e-05;-6.73557202371804e-02
1.24165230759234e+01;3.70950881240970e-05;-6.75109974946611e-02
1.24451461177131e+01;3.72663055515927e-05;-6.76666327466660e-02
1.24738351424287e+01;3.74383132251654e-05;-6.78226268189853e-02
1.25025903021765e+01;3.76111147378368e-05;-6.79789805381706e-02
1.25314117494134e+01;3.77847137617025e-05;-6.81356947352076e-02
1.25602996369480e+01;3.79591141655797e-05;-6.82927702402662e-02
1.25892541179409e+01;3.81343194460560e-05;-6.84502078867586e-02
1.26182753459060e+01;3.83103333253703e-05;-6.86080085093141e-02
1.26473634747108e+01;3.84871596164075e-05;-6.87661729462154e-02
1.26765186585777e+01;3.86648020471913e-05;-6.89247020354104e-02
1.27057410520847e+01;3.88432644923220e-05;-6.90835966192227e-02
1.27350308101659e+01;3.90225505178161e-05;-6.92428575394544e-02
1.27643880881127e+01;3.92026640349170e-05;-6.94024856406571e-02
1.27938130415745e+01;3.93836089143663e-05;-6.95624817699322e-02
1.28233058265595e+01;3.95653888417548e-05;-6.97228467752692e-02
1.28528665994354e+01;3.97480077784691e-05;-6.98835815098860e-02
1.28824955169306e+01;3.99314695740338e-05;-7.00446868223774e-02
1.29121927361346e+01;4.01157782631231e-05;-7.02061635716254e-02
1.29419584144991e+01;4.03009375216823e-05;-7.03680126116356e-02
1.29717927098388e+01;4.04869514866025e-05;-7.05302348021428e-02
1.30016957803321e+01;4.06738238434711e-05;-7.06928310021022e-02
1.30316677845222e+01;4.08615587311068e-05;-7.08558020752591e-02
1.30617088813176e+01;4.10501601841807e-05;-7.10191488856240e-02
1.30918192299933e+01;4.12396319442091e-05;-7.11828723002116e-02
1.31219989901912e+01;4.14299783775890e-05;-7.13469731875948e-02
1.31522483219216e+01;4.16212032547652e-05;-7.15114524178310e-02
1.31825673855633e+01;4.18133107839845e-05;-7.16763108646328e-02
1.32129563418650e+01;4.20063049034828e-05;-7.18415494006132e-02
1.32434153519459e+01;4.22001897906471e-05;-7.20071689034731e-02
1.32739445772966e+01;4.23949695013594e-05;-7.21731702508420e-02
1.33045441797801e+01;4.25906482766508e-05;-7.23395543249177e-02
1.33352143216324e+01;4.27872303344082e-05;-7.25063220075571e-02
1.33659551654636e+01;4.29847194547152e-05;-7.26734741823579e-02
1.33967668742585e+01;4.31831201003952e-05;-7.28410117375466e-02
1.34276496113778e+01;4.33824365086195e-05;-7.30089355618582e-02
1.34586035405587e+01;4.35826729204160e-05;-7.31772465458378e-02
1.34896288259157e+01;4.37838333993765e-05;-7.33459455812603e-02
1.35207256319420e+01;4.39859224700384e-05;-7.35150335647464e-02
